bead_length,voltage,current,travel_speed,thermol_efficiency,energy_input,bead_width,bead_depth,1,2,3,4,5,6,7,8,9,10
40.0,20.0,100.0,3000.0,0.75,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,20.0,125.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,20.0,200.0,3000.0,0.75,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,25.0,100.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,25.0,125.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,25.0,150.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,25.0,160.0,3000.0,0.75,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,30.0,125.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,32.0,125.0,3000.0,0.75,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,37.5,100.0,3000.0,0.8,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,40.0,100.0,3000.0,0.75,2500.0,0.006310343,0.004391247,310137184.0,299584480.0,299633792.0,306159968.0,318552960.0,336803168.0,351441120.0,212771056.0,215316288.0,141472320.0
40.0,20.0,100.0,3500.0,0.75,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,20.0,125.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,20.0,200.0,3500.0,0.75,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,25.0,100.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,25.0,125.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,25.0,150.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,25.0,160.0,3500.0,0.75,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,30.0,125.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,32.0,125.0,3500.0,0.75,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,37.5,100.0,3500.0,0.8,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,40.0,100.0,3500.0,0.75,2500.0,0.005302777,0.004406295,309901696.0,299333184.0,298860224.0,304787904.0,316113152.0,332284288.0,342671296.0,210347584.0,216066912.0,175333472.0
40.0,20.0,100.0,4000.0,0.75,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,20.0,125.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,20.0,200.0,4000.0,0.75,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,25.0,100.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,25.0,125.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,25.0,150.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,25.0,160.0,4000.0,0.75,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,30.0,125.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,32.0,125.0,4000.0,0.75,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,37.5,100.0,4000.0,0.8,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
40.0,40.0,100.0,4000.0,0.75,2500.0,0.005673565,0.004076688,309276160.0,298509952.0,297335808.0,302247808.0,312318304.0,327789760.0,338384192.0,216325696.0,222985344.0,232166272.0
50.0,20.0,100.0,2000.0,0.75,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,20.0,125.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,20.0,200.0,2000.0,0.75,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,25.0,100.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,25.0,125.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,25.0,150.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,25.0,160.0,2000.0,0.75,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,30.0,125.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,32.0,125.0,2000.0,0.75,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,37.5,100.0,2000.0,0.8,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,40.0,100.0,2000.0,0.75,2500.0,0.007608091,0.006106916,305151040.0,298972384.0,301695488.0,311305600.0,331603200.0,362328768.0,392916928.0,235485744.0,222672880.0,154246448.0
50.0,20.0,100.0,2500.0,0.75,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,20.0,125.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,20.0,200.0,2500.0,0.75,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,25.0,100.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,25.0,125.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,25.0,150.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,25.0,160.0,2500.0,0.75,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,30.0,125.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,32.0,125.0,2500.0,0.75,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,37.5,100.0,2500.0,0.8,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,40.0,100.0,2500.0,0.75,2500.0,0.006809461,0.005086744,307436736.0,300496224.0,301989184.0,309133632.0,324953152.0,350609088.0,375010240.0,223193328.0,218642720.0,153654560.0
50.0,20.0,100.0,3000.0,0.75,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,20.0,125.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,20.0,200.0,3000.0,0.75,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,25.0,100.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,25.0,125.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,25.0,150.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,25.0,160.0,3000.0,0.75,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,30.0,125.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,32.0,125.0,3000.0,0.75,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,37.5,100.0,3000.0,0.8,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,40.0,100.0,3000.0,0.75,2500.0,0.006394144,0.004875181,308670368.0,301443424.0,302519328.0,308709056.0,321534528.0,342804512.0,363959424.0,220037504.0,224229872.0,168174880.0
50.0,20.0,100.0,3500.0,0.75,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,20.0,125.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,20.0,200.0,3500.0,0.75,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,25.0,100.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,25.0,125.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,25.0,150.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,25.0,160.0,3500.0,0.75,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,30.0,125.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,32.0,125.0,3500.0,0.75,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,37.5,100.0,3500.0,0.8,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,40.0,100.0,3500.0,0.75,2500.0,0.005928815,0.004338746,309095904.0,301747616.0,302150112.0,307553568.0,318496352.0,336677472.0,354612832.0,219482784.0,232950496.0,189620688.0
50.0,20.0,100.0,4000.0,0.75,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,20.0,125.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,20.0,200.0,4000.0,0.75,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,25.0,100.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,25.0,125.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,25.0,150.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,25.0,160.0,4000.0,0.75,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,30.0,125.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,32.0,125.0,4000.0,0.75,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,37.5,100.0,4000.0,0.8,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
50.0,40.0,100.0,4000.0,0.75,2500.0,0.005583466,0.003880865,308901632.0,301097056.0,300374336.0,304411552.0,313443808.0,328869792.0,343946560.0,221528112.0,243681824.0,215685696.0
60.0,20.0,100.0,2000.0,0.75,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,20.0,125.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,20.0,200.0,2000.0,0.75,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,25.0,100.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,25.0,125.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,25.0,150.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,25.0,160.0,2000.0,0.75,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,30.0,125.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,32.0,125.0,2000.0,0.75,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,37.5,100.0,2000.0,0.8,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,40.0,100.0,2000.0,0.75,2500.0,0.007189656,0.005867217,300893728.0,299111840.0,305678144.0,317058464.0,337440448.0,368065920.0,406651520.0,253531360.0,237933088.0,180777056.0
60.0,20.0,100.0,2500.0,0.75,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,20.0,125.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,20.0,200.0,2500.0,0.75,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,25.0,100.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,25.0,125.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,25.0,150.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,25.0,160.0,2500.0,0.75,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,30.0,125.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,32.0,125.0,2500.0,0.75,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,37.5,100.0,2500.0,0.8,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,40.0,100.0,2500.0,0.75,2500.0,0.006235879,0.005365465,304305856.0,300875904.0,304994720.0,313883136.0,330686816.0,358034304.0,389180672.0,235794416.0,230096368.0,173895936.0
60.0,20.0,100.0,3000.0,0.75,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,20.0,125.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,20.0,200.0,3000.0,0.75,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,25.0,100.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,25.0,125.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,25.0,150.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,25.0,160.0,3000.0,0.75,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,30.0,125.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,32.0,125.0,3000.0,0.75,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,37.5,100.0,3000.0,0.8,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,40.0,100.0,3000.0,0.75,2500.0,0.006262744,0.004542945,306129984.0,302156224.0,305010752.0,312092096.0,325348544.0,348158080.0,375432896.0,231610160.0,234915584.0,187118400.0
60.0,20.0,100.0,3500.0,0.75,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,20.0,125.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,20.0,200.0,3500.0,0.75,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,25.0,100.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,25.0,125.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,25.0,150.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,25.0,160.0,3500.0,0.75,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,30.0,125.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,32.0,125.0,3500.0,0.75,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,37.5,100.0,3500.0,0.8,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,40.0,100.0,3500.0,0.75,2500.0,0.005526838,0.003773352,307287136.0,302512960.0,304050720.0,309599552.0,319878496.0,338283520.0,361987488.0,235562096.0,245913344.0,210510736.0
60.0,20.0,100.0,4000.0,0.75,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,20.0,125.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,20.0,200.0,4000.0,0.75,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,25.0,100.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,25.0,125.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,25.0,150.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,25.0,160.0,4000.0,0.75,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,30.0,125.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,32.0,125.0,4000.0,0.75,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
60.0,37.5,100.0,4000.0,0.8,2500.0,0.004995414,0.00388014,307705664.0,302161440.0,302313344.0,306198496.0,314302752.0,329297344.0,350770912.0,245524544.0,257312288.0,233917648.0
